NO,FOOD_NAME,FOOD_TYPE,AMOUNT_PER_SERVINGS,UNIT,KCAL,PROTEIN,FAT,CARBOHYDRATE
14463,고등어,기타 수산물가공품,30,g,19.08,1.91,1.26,0.03
14464,골뱅이,기타 수산물가공품,30,g,7.83,1.23,0.05,0.63
14465,골뱅이,기타 수산물가공품,30,g,10.44,1.89,0.05,0.6
14466,양념 어리굴젓,양념젓갈,100,g,109,8.7,2.6,12
14467,까나리생젓,젓갈,100,g,57,8.2,0.7,4.5
14468,꼴뚜기젓갈,젓갈,100,g,118,11.9,0.4,9
14469,꽁치,기타 수산물가공품,30,g,18,1.17,1.16,0.72
14470,꽁치,기타 수산물가공품,30,g,10.89,1.64,0.05,0.96
14471,네모 대구살,기타 수산물가공품,30,g,6.12,1.4,0.04,0.05
14472,대구 미니,기타 수산물가공품,30,g,23.76,1.4,0.12,4.28
14473,대구살,기타 수산물가공품,30,g,6.21,1.42,0.03,0.07
14474,대구 후레쉬,기타 수산물가공품,30,g,24.03,1.18,0.18,4.42
14475,빵가루 입은 통살 대구,기타 수산물가공품,30,g,24.03,1.18,0.18,4.42
14476,전감용 대구살,기타 수산물가공품,30,g,6.03,1.41,0.02,0.05
14477,대구아가미젓갈,젓갈,100,g,101,11.2,0.2,13.7
14478,양념 대구아가미젓,양념젓갈,100,g,98,14.2,1.1,7.7
14479,멸치액젓,젓갈,100,g,62,7.6,0.7,6.2
14480,순 멸치액젓,젓갈,100,g,53,11.3,0.5,0.7
14481,고추양념 명란,양념젓갈,100,g,116,12.9,3.2,8.2
14482,고추양념 명란젓,양념젓갈,100,g,124,20.7,1.5,6.8
14483,골드 명란,젓갈,100,g,118,19.5,0.4,9
14484,명란젓갈,젓갈,100,g,119,19.4,0.4,9.5
14485,죽염 명란,젓갈,100,g,118,19.3,0.4,9.4
14486,네모명태살,기타 수산물가공품,30,g,6.93,1.49,0.05,0.14
14487,명태미니,기타 수산물가공품,30,g,25.56,1.14,0.15,4.88
14488,명태살,기타 수산물가공품,30,g,6.39,1.47,0.05,0.03
14489,명태 후레쉬,기타 수산물가공품,30,g,25.11,1.12,0.13,4.91
14490,빵가루 입은 통살 명태,기타 수산물가공품,30,g,25.11,1.12,0.13,4.88
14491,빵가루 입은 통살 명태 미니,기타 수산물가공품,30,g,25.56,1.14,0.15,4.91
14492,전감용 명태살,기타 수산물가공품,30,g,6.12,1.4,0.04,0.05
14493,실속 새우까스,기타 수산물가공품,30,g,17.19,1.14,0.21,2.7
14494,깐 새우살,기타 수산물가공품,30,g,4.41,1.04,0.03,1.75
14495,새우,기타 수산물가공품,30,g,33.66,1.75,1.06,2.7
14496,새우살,기타 수산물가공품,30,g,6.93,1.49,0.07,0.08
14497,새우 동그랑땡,분쇄가공육제품,30,g,13.77,0.74,0.66,1.22
14498,새우땡,분쇄가공육제품,30,g,16.38,1.24,0.76,1.22
14499,새우와 야채맛,분쇄가공육제품,30,g,23.31,0.79,1.42,1.84
14500,새우완자,분쇄가공육제품,30,g,8.1,0.72,0.02,1.26
14501,새우완자,분쇄가공육제품,30,g,7.38,1.1,0.02,0.73
14502,새우패티,분쇄가공육제품,30,g,12.33,0.42,0.13,2.38
14503,새우젓갈,젓갈,30,g,3.42,0.63,0.03,0.17
14504,분홍 생새우튀김,기타 수산물가공품,30,g,16.83,0.9,0.14,3
14505,흰살 생선까스,기타 수산물가공품,30,g,12.06,0.94,0.11,1.84
14506,달꼬치,어묵,30,g,13.23,1.01,0.02,2.27
14507,달마당 1호,어묵,30,g,13.5,1.01,0.09,2.17
14508,달부들,어묵,30,g,15.66,0.9,0.02,2.99
14509,달사각,어묵,30,g,14.94,1.09,0.05,2.53
14510,들국화,어묵,30,g,12.06,1.03,0.02,1.94
14511,맛꼬치,어묵,30,g,11.97,1.6,0.16,1.03
14512,맛돌이,어묵,30,g,14.76,1.03,0.04,2.58
14513,맛바,어묵,30,g,15.39,1.03,0.05,2.69
14514,맛솜씨,어묵,30,g,12.87,1.35,0.16,1.51
14515,모두랑 1호,어묵,30,g,12.69,0.99,0.09,1.98
14516,모듬잔치,어묵,30,g,12.06,1.5,0.19,1.09
14517,민들레,어묵,30,g,11.61,0.94,0.01,1.95
14518,바다시대,어묵,30,g,20.07,1.05,1.1,1.49
14519,방울꽃,어묵,30,g,11.88,0.94,0.01,2.02
14520,백리향,어묵,30,g,13.41,0.68,0.01,2.65
14521,백운란,어묵,30,g,10.89,0.98,0,1.75
14522,백합,어묵,30,g,12.33,1.1,0.06,1.86
14523,별1호,어묵,30,g,16.83,0.96,0.09,3.07
14524,별2호,어묵,30,g,13.68,0.96,0.02,2.42
14525,별3호,어묵,30,g,14.76,0.96,0.04,2.65
14526,별사각,어묵,30,g,17.28,1.03,0.23,2.74
14527,봉선화,어묵,30,g,12.87,0.99,0.03,2.18
14528,부산어묵,어묵,30,g,15.21,1.08,0.03,2.66
14529,부추마당,어묵,30,g,11.43,0.98,0.02,1.85
14530,새참바,어묵,30,g,12.87,1.39,0.25,1.27
14531,색동이,어묵,30,g,12.24,0.94,0.02,2.09
14532,선 맛꼬치,어묵,30,g,12.24,1.36,0.11,1.47
14533,선종합,어묵,30,g,12.42,1.33,0.17,1.38
14534,아롱이,어묵,30,g,12.6,1.35,0.14,1.48
14535,아롱이,어묵,30,g,14.13,0.92,0.1,2.4
14536,아카시아,어묵,30,g,11.61,0.92,0.02,1.95
14537,알알이,어묵,30,g,12.15,1.31,0.15,1.39
14538,야채시대,어묵,30,g,17.37,1.01,0.74,1.68
14539,야채주물럭,어묵,30,g,12.69,1.43,0.22,1.22
14540,어깨동무,어묵,30,g,14.49,0.97,0.05,2.51
14541,어사또,어묵,30,g,12.42,1.61,0.15,1.15
14542,오징어튀김어묵,어묵,30,g,13.23,1.05,0.08,2.08
14543,월매,어묵,30,g,11.97,1.64,0.17,0.98
14544,은비,어묵,30,g,13.86,1,0.09,2.27
14545,이도령,어묵,30,g,11.88,1.63,0.14,1.03
14546,장다리,어묵,30,g,15.66,1.05,0.12,2.6
14547,장보고,어묵,30,g,11.88,1.51,0.17,1.07
14548,재롱이,어묵,30,g,12.87,0.96,0.01,2.22
14549,진종합,어묵,30,g,12.06,1.58,0.14,1.12
14550,참어묵바,어묵,30,g,9.81,1.02,0,1.44
14551,참어묵바 2호,어묵,30,g,10.44,0.97,0,1.64
14552,코스모스,어묵,30,g,12.06,0.81,0.09,2.01
14553,콩쥐,어묵,30,g,14.31,1,0.05,2.47
14554,튜울립,어묵,30,g,13.68,0.97,0.14,2.14
14555,한마당,어묵,30,g,12.06,1.35,0.13,1.37
14556,해꼬치,어묵,30,g,13.05,0.96,0.06,2.17
14557,호돌이,어묵,30,g,12.6,0.97,0.04,2.11
14558,휠터치,어묵,30,g,18,1.11,1.1,0.86
14559,금실 오징어,기타 수산물가공품,30,g,24.21,3.49,0.22,2.08
14560,오징어링,기타 수산물가공품,30,g,19.17,0.77,1.05,0
14561,오징어링 튀김,기타 수산물가공품,30,g,13.5,0.98,0.11,2.15
14562,오징어바,기타 수산물가공품,30,g,16.92,1.22,0.74,1.37
14563,오징어바,기타 수산물가공품,30,g,22.77,0.96,0.94,2.61
14564,오징어바,기타 수산물가공품,30,g,18.09,0.98,0.94,1.41
14565,오징어바 튀김,기타 수산물가공품,30,g,19.44,0.98,0.86,2.15
14566,오징어버거,기타 수산물가공품,30,g,14.67,0.75,0.36,2.1
14567,오징어버거 튀김,기타 수산물가공품,30,g,15.39,0.8,0.14,2.73
14568,오징어볼,기타 수산물가공품,30,g,17.01,1.09,0.7,1.58
14569,오징어볼 튀김,기타 수산물가공품,30,g,14.76,0.76,0.1,2.71
14570,너겟,기타 수산물가공품,30,g,14.76,0.76,1.07,2.97
14571,오징어와 야채맛,기타 수산물가공품,30,g,24.57,0.76,1.07,2.97
14572,양념 오징어젓,양념젓갈,100,g,110,15.8,1.8,6.8
14573,오징어젓갈,젓갈,100,g,102,13.2,0.3,11.7
14574,소프트 오징어,조미건어포,30,g,28.8,6.07,0.4,0.22
14575,오징어 숯불구이,조미건어포,30,g,17.01,3.37,0.05,0.79
14576,왕실 오징어,조미건어포,30,g,24.75,3.92,0.11,2.03
14577,찢은 오징어,조미건어포,30,g,28.62,6.04,0.39,0.24
14578,참맛 오징어 버터줄구이,조미건어포,30,g,23.85,4.75,0.16,0.85
14579,조개젓갈,젓갈,100,g,102,9.6,0.2,15.6
14580,양념조개젓,양념젓갈,100,g,89,10.7,1.6,8
14581,양념창란젓,양념젓갈,100,g,107,12.9,3.2,8.2
14582,창란젓갈,젓갈,100,g,109,10.9,0.5,15.2
14583,청어알젓갈,젓갈,100,g,99,11.2,0.3,12.8
14584,행복한콩 고소한 두부D,두부,80,g,42.69,4.29,2.69,1.09
14585,DHA참치,기타 수산물가공품,30,g,20.88,1.81,1.52,0.01
14586,고추마당,기타 수산물가공품,30,g,11.52,1,0.12,1.61
14587,고추참치,기타 수산물가공품,30,g,13.59,1.61,0.42,0.84
14588,고추참치,기타 수산물가공품,30,g,10.26,1.16,0.33,1.06
14589,고추참치,기타 수산물가공품,30,g,11.34,1.46,0.08,1.19
14590,김치찌개용 참치,기타 수산물가공품,30,g,17.28,1.96,0.7,0.77
14591,김치찌개 참치,기타 수산물가공품,30,g,14.85,1.7,0.82,0.03
14592,꼬마 참치까스,기타 수산물가공품,30,g,16.56,1.13,0.6,1.19
14593,다랑어/참치,기타 수산물가공품,30,g,15.21,0.97,0.87,0.88
14594,동원 마일드참치,기타 수산물가공품,30,g,0,0,0,0
14595,동원 살코기참치,기타 수산물가공품,30,g,21.33,1.7,1.53,0.02
14596,라이트 스탠다드참치,기타 수산물가공품,30,g,19.98,1.58,1.47,0.1
14597,마일드참치,기타 수산물가공품,30,g,14.58,1.75,0.84,0.03
14598,바다참치,기타 수산물가공품,30,g,17.1,2.11,0.87,0.21
14599,살코기참치,기타 수산물가공품,30,g,16.47,2.13,0.83,0.12
14600,아이큐참치,기타 수산물가공품,30,g,16.74,1.77,1.06,0.02
14601,야채참치,기타 수산물가공품,30,g,11.34,1.46,0.08,1.19
14602,짜장참치,기타 수산물가공품,30,g,11.79,1.19,0.18,1.37
14603,짜장참치,기타 수산물가공품,30,g,11.97,1.25,0.21,1.23
14604,참치고추,기타 수산물가공품,30,g,9.63,1.88,0.21,1.19
14605,참치살코기,기타 수산물가공품,30,g,21.69,1.59,1.7,1.19
14606,참치야채,기타 수산물가공품,30,g,9.36,1.2,0.4,1.19
14607,프리미엄참치,기타 수산물가공품,30,g,11.43,1.92,0.32,0.22
14608,후레쉬참치,기타 수산물가공품,30,g,9.99,1.93,0.24,0.04
14609,100% 스페인산 올리브유,올리브유,5,g,2.25,0,0.25,0
14610,100% 캐나다산 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14611,58% 베지터블 오일 스프레드,기타식물성유지,5,g,1.53,0,0.17,0
14612,CBL 씨비엘,기타식물성유지,5,g,2.25,0,0.25,0
14613,CJ 포도씨유,기타식물성유지,5,g,2.25,0,0.25,0
14614,CJ 황금 참기름,참기름,5,g,2.25,0,0.25,0
14615,건강을 생각한 요리유,기타식물성유지,5,g,2.25,0,0.25,0
14616,검은깨로 만든 황금참기름,참기름,5,g,2.25,0,0.25,0
14617,고소한맛 진한 참기름,참기름,5,g,2.08,0,0.23,0
14618,고올레산 해바라기유 엔,고올레산해바라기유,5,g,2.25,0,0.25,0
14619,교촌치킨 튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14620,급식용 혼합유,기타식물성유지,5,g,2.25,0,0.25,0
14621,김밥전용 김,기타 수산물가공품,100,g,361,38.5,4.3,42.3
14622,도시락용 조미김,조미김,4,g,0.69,0.04,0.04,0.05
14623,식탁용 조미김,조미김,4,g,0.69,0.04,0.04,0.05
14624,양반김,조미김,4,g,0.77,0.04,0.04,0.06
14625,전장 조미김,조미김,4,g,0.69,0.04,0.04,0.05
14626,전통김,조미김,100,g,588,22.2,44.7,24.2
14627,돌김,조미김,100,g,483,28.9,25.2,35.1
14628,까라페리 포도씨유,기타식물성유지,5,g,2.25,0,0.25,0
14629,깐부치킨 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14630,남양 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14631,남양 전용유 플러스,기타식물성유지,5,g,2.25,0,0.25,0
14632,뉴트리션 스쿨,기타식물성유지,5,g,2.25,0,0.25,0
14633,뉴트리션 스쿨 현미유,미강유(현미유),5,g,2.25,0,0.25,0
14634,돈앤 치퀸 오일,기타식물성유지,5,g,2.25,0,0.25,0
14635,동일 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14636,두영 F&G 에프&지 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14637,"땅콩,호두,아몬드로 만든 견과유",기타식물성유지,5,g,2.25,0,0.25,0
14638,뚜레쥬르 튀김유,기타식물성유지,5,g,2.25,0,0.25,0
14639,라이트라,기타식물성유지,5,g,2.25,0,0.25,0
14640,러브레터 프리미엄 오일 플러스,기타식물성유지,5,g,2.25,0,0.25,0
14641,러브레터 프리미엄 오일,기타식물성유지,5,g,2.25,0,0.25,0
14642,리치푸드 튀김용 식용유,기타식물성유지,5,g,2.25,0,0.25,0
14643,맘스 오일,기타식물성유지,5,g,2.25,0,0.25,0
14644,맘스 프리미엄 오일,기타식물성유지,5,g,2.25,0,0.25,0
14645,매드 후라이치킨 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14646,맥시칸 치킨 튀김유,기타식물성유지,5,g,2.25,0,0.25,0
14647,명암 산채 영농조합 고추씨 기름,고추씨기름,5,g,2.25,0,0.25,0
14648,모모 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14649,미소야 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14650,N/H돌미역,기타 수산물가공품,100,g,217,15.5,1.1,36.3
14651,실미역,기타 수산물가공품,100,g,246,18.1,0,40.6
14652,백설 고소한 쌀눈유,미강유(현미유),5,g,2.24,0,0.25,0
14653,백설 옥수수유,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14654,백설 진한 참기름,참기름,5,g,2.25,0,0.25,0
14655,백설 고올레산 해바라기유 엔,고올레산해바라기유,5,g,2.25,0,0.25,0
14656,백설 쌀눈유,미강유(현미유),5,g,2.25,0,0.25,0
14657,백설 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14658,백설 카놀라유 라이트,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14659,백설 콩기름,콩기름(대두유),5,g,2.25,0,0.25,0
14660,백설 고소한 참기름,참기름,5,g,2.08,0,0.23,0
14661,백설유 옥수수유,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14662,백설유 해바라기유,해바라기유,5,g,2.25,0,0.25,0
14663,백설 현미유,미강유(현미유),5,g,2.25,0,0.25,0
14664,버거킹 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14665,버무리 튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14666,베르톨리 올리브유,올리브유,5,g,2.25,0,0.25,0
14667,부어치킨전용유,기타식물성유지,5,g,2.25,0,0.25,0
14668,분유용유지 피P,기타식물성유지,5,g,2.25,0,0.25,0
14669,비비고 참기름,참기름,5,g,2.19,0,0.23,0
14670,비비엠 튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14671,빅투치킨 튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14672,삐에트로코리첼리 해바라기유,해바라기유,5,g,2.25,0,0.25,0
14673,사조 해표 옥수수유,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14674,쉐프원 100 % 콩식용유,콩기름(대두유),5,g,2.25,0,0.25,0
14675,쉐프원 100 % 통참깨 참기름,참기름,5,g,2.25,0,0.25,0
14676,쉐프원 아이쑥쑥 비타스쿨,기타식물성유지,5,g,2.25,0,0.25,0
14677,쉐프원 옥수수유,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14678,쉐프원 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14679,스낵튀김유,기타식물성유지,5,g,2.25,0,0.25,0
14680,스쿨푸드 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14681,식용유 오뚜기라면,기타식물성유지,5,g,2.25,0,0.25,0
14682,쌀눈유,미강유(현미유),5,g,2.25,0,0.25,0
14683,쌀눈유 알비더블유,미강유(현미유),5,g,2.25,0,0.25,0
14684,썬후라잉오일 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14685,씨비엘 에스비 40,기타식물성유지,5,g,2.25,0,0.25,0
14686,씨비엘 에이치비 10,기타식물성유지,5,g,2.25,0,0.25,0
14687,씨비엘 에이치비 11,기타식물성유지,5,g,2.25,0,0.25,0
14688,씨비엘 에이치비 32,기타식물성유지,5,g,2.25,0,0.25,0
14689,씨비엘 에이치에프 10,기타식물성유지,5,g,2.25,0,0.25,0
14690,씨비엘 에이치에프 11,기타식물성유지,5,g,2.25,0,0.25,0
14691,씨비엘 엔씨 10,기타식물성유지,5,g,2.25,0,0.25,0
14692,씨비엘 엔씨 11,기타식물성유지,5,g,2.25,0,0.25,0
14693,씨비엘 엠에스 10,기타식물성유지,5,g,2.25,0,0.25,0
14694,씨제이 조리유,기타식물성유지,5,g,2.25,0,0.25,0
14695,씨지브이 팝콘오일,기타식물성유지,5,g,2.25,0,0.25,0
14696,씨케이 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14697,씨푸드 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14698,아모제 후라잉오일,기타식물성유지,5,g,2.25,0,0.25,0
14699,아시안푸드 중화 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14700,아주커치킨 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14701,안달루시아산 올리브유,올리브유,5,g,2.25,0,0.25,0
14702,압착 올리브유,올리브유,5,g,2.25,0,0.25,0
14703,앤치킨 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14704,어묵전용유,기타식물성유지,5,g,2.25,0,0.25,0
14705,에스 플러스,기타식물성유지,5,g,2.25,0,0.25,0
14706,에스디 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14707,옛날 고추맛 기름,향미유,5,g,1.8,0,0.2,0
14708,오뚜기 향긋한 들기름,들기름,5,g,2.25,0,0.25,0
14709,오뚜기 고소한 참기름,참기름,5,g,2.25,0,0.25,0
14710,옥수수유 튀김 전용유,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14711,옥수수유 오뚜기라면,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14712,옥수수유 진유원,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14713,옥수수유 튀김전용유,옥수수기름(옥배유),5,g,2.25,0,0.25,0
14714,올리브 테이블 마아가린,마가린,5,g,1.57,0,0.17,0
14715,올리브떡볶이 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14716,요리전용 올리브유,올리브유,5,g,2.25,0,0.25,0
14717,유맥 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.24,0,0.25,0
14718,유맥 포도씨유,기타식물성유지,5,g,2.25,0,0.25,0
14719,유채씨 100% 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14720,육칠팔 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14721,이건 후라잉오일,기타식물성유지,5,g,2.25,0,0.25,0
14722,이마트 베스트참기름,참기름,5,g,2.25,0,0.25,0
14723,이츠웰 콩기름,콩기름(대두유),5,g,2.25,0,0.25,0
14724,이츠웰 해바라기유,해바라기유,5,g,2.25,0,0.25,0
14725,이츠웰 콩기름 급식전용유,콩기름(대두유),5,g,2.25,0,0.25,0
14726,이츠웰 현미유,미강유(현미유),5,g,2.25,0,0.25,0
14727,일식튀김 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14728,일품 튀김유,기타식물성유지,5,g,2.25,0,0.25,0
14729,정제올리브유,올리브유,5,g,2.25,0,0.25,0
14730,조미김 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14731,조미김 전용유 에이치,기타식물성유지,5,g,2.25,0,0.25,0
14732,죠스떡볶이튀김 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14733,지짐이 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14734,진유원 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14735,진한 들기름,들기름,5,g,2.25,0,0.25,0
14736,진한 참기름,참기름,5,g,2.25,0,0.25,0
14737,참진한 들기름 해표,들기름,5,g,2.25,0,0.25,0
14738,처갓집 프리미엄오일 벌크,기타식물성유지,5,g,2.25,0,0.25,0
14739,처갓집 프리미엄오일 플러스,기타식물성유지,5,g,2.25,0,0.25,0
14740,청정원 올리브유,올리브유,5,g,2.25,0,0.25,0
14741,청정원 쌀눈유,미강유(현미유),5,g,2.25,0,0.25,0
14742,청정원 통참깨 참기름,참기름,5,g,2.25,0,0.25,0
14743,치킨마루 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14744,카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14745,케이에프씨 후라잉오일,기타식물성유지,5,g,2.25,0,0.25,0
14746,케이에프씨전용유,기타식물성유지,5,g,2.25,0,0.25,0
14747,코바코 후라잉오일,기타식물성유지,5,g,2.25,0,0.25,0
14748,콩기름,콩기름(대두유),5,g,2.25,0,0.25,0
14749,테이블 마아가린,기타식물성유지,5,g,1.59,0,0.18,0
14750,튀김전용 고올레산 해바라기유,고올레산해바라기유,5,g,2.25,0,0.25,0
14751,튀김전용유 국대,기타식물성유지,5,g,2.25,0,0.25,0
14752,튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14753,튀김조리유,기타식물성유지,5,g,2.25,0,0.25,0
14754,트랜스케어 그린 팝콘오일,기타식물성유지,5,g,2.25,0,0.25,0
14755,트랜스케어 금강 팝콘오일,기타식물성유지,5,g,2.25,0,0.25,0
14756,트랜스케어 도넛튀김유,기타식물성유지,5,g,2.25,0,0.25,0
14757,트랜스케어 렌지용 팝콘오일,기타식물성유지,5,g,2.25,0,0.25,0
14758,트랜스케어 리치오일,기타식물성유지,5,g,2.25,0,0.25,0
14759,트랜스케어 믹스 배합유,기타식물성유지,5,g,2.25,0,0.25,0
14760,트랜스케어 튀김유,기타식물성유지,5,g,2.25,0,0.25,0
14761,트랜스케어 튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14762,트랜스케어 튀김조리유,기타식물성유지,5,g,2.25,0,0.25,0
14763,트랜스케어 팝콘오일,기타식물성유지,5,g,2.25,0,0.25,0
14764,티바두마리치킨 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14765,포도씨유 T 티,기타식물성유지,5,g,2.25,0,0.25,0
14766,포도씨유,기타식물성유지,5,g,2.25,0,0.25,0
14767,포도씨유알비더블유,기타식물성유지,5,g,2.25,0,0.25,0
14768,폰타나 올리브유,올리브유,5,g,2.25,0,0.25,0
14769,폰타나 프렌치 포도씨유,기타식물성유지,5,g,2.24,0,0.25,0
14770,푸드앤 푸레쉬 튀김전용유,기타식물성유지,5,g,2.25,0,0.25,0
14771,퓨어 썬 해바라기유,해바라기유,5,g,2.25,0,0.25,0
14772,프레스코 카놀라유,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14773,프레스코 압착올리브유 오뚜기라면,올리브유,5,g,2.25,0,0.25,0
14774,프레스코 카놀라유 오뚜기라면,채종유(유채유 또는 카놀라유),5,g,2.25,0,0.25,0
14775,프리미엄 쌀눈유 엔,미강유(현미유),5,g,2.25,0,0.25,0
14776,하이치킨,기타식물성유지,5,g,2.25,0,0.25,0
14777,하이후라잉,기타식물성유지,5,g,2.25,0,0.25,0
14778,한남푸드 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14779,한스델리 전용유,기타식물성유지,5,g,2.25,0,0.25,0
14780,해마로 스페셜오일,기타식물성유지,5,g,2.25,0,0.25,0
14781,해바라기유,해바라기유,5,g,2.25,0,0.25,0
14782,해바라기유,해바라기유,5,g,2.25,0,0.25,0
14783,해바라기유 엔,해바라기유,5,g,2.25,0,0.25,0
